name,dist,value,made,desc,team,opp,x,y,player_id,event_id,zone,area,date,team,opp,running,jump,hook,layup,driving,dunk,alley,reverse,turnaround,fadeaway,bank,finger,putback,float,pullup,step,cutting,tip,game_id,date,period,min_left,sec_left
M. Morris Sr.,2,2,True,Driving Layup Shot,NYK,BKN,9,26,202694,356,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,6,27
S. Dinwiddie,1,2,False,Driving Layup Shot,NYK,BKN,11,14,203915,358,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,6,19
T. Prince,22,3,False,Jump Shot,NYK,BKN,-221,-25,1627752,364,24+ ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,6,3
J. Randle,1,2,False,Driving Finger Roll Layup Shot,NYK,BKN,5,17,203944,367,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0021900688,20200126,3,5,52
J. Randle,0,2,True,Driving Dunk Shot,NYK,BKN,-5,1,203944,371,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,5,40
T. Gibson,0,2,True,Reverse Layup Shot,NYK,BKN,8,5,201959,374,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,5,17
M. Morris Sr.,10,2,False,Jump Shot,NYK,BKN,-95,34,202694,384,8-16 ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,4,52
J. Randle,0,2,False,Tip Layup Shot,NYK,BKN,0,-6,203944,386,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0021900688,20200126,3,4,50
R. Kurucs,28,3,False,Jump Shot,NYK,BKN,183,215,1629066,388,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,4,38
E. Payton,3,2,False,Driving Layup Shot,NYK,BKN,36,17,203901,391,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,4,24
J. Randle,0,2,True,Tip Layup Shot,NYK,BKN,0,-6,203944,393,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0021900688,20200126,3,4,20
R. Kurucs,0,2,True,Alley Oop Dunk Shot,NYK,BKN,0,9,1629066,394,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,4,15
R. Kurucs,1,2,True,Driving Layup Shot,NYK,BKN,12,5,1629066,401,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,3,38
J. Randle,6,2,True,Turnaround Fadeaway Bank Jump Shot,NYK,BKN,-62,29,203944,403,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,0021900688,20200126,3,3,20
S. Dinwiddie,3,2,False,Driving Layup Shot,NYK,BKN,17,29,203915,404,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,3,14
R. Kurucs,13,2,False,Turnaround Fadeaway Bank Jump Shot,NYK,BKN,121,61,1629066,419,8-16 ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,0021900688,20200126,3,2,59
W. Chandler,25,3,False,Jump Shot,NYK,BKN,155,206,201163,423,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,2,44
B. Portis,5,2,False,Floating Jump shot,NYK,BKN,51,7,1626171,425,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900688,20200126,3,2,34
M. Morris Sr.,16,2,True,Step Back Jump shot,NYK,BKN,-163,41,202694,427,16-24 ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021900688,20200126,3,2,28
F. Ntilikina,18,2,True,Jump Shot,NYK,BKN,-5,183,1628373,446,16-24 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,1,57
R. Kurucs,4,2,False,Driving Layup Shot,NYK,BKN,9,46,1629066,449,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,1,43
C. LeVert,16,2,True,Pullup Jump shot,NYK,BKN,109,124,1627747,453,16-24 ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900688,20200126,3,1,34
F. Ntilikina,12,2,True,Turnaround Fadeaway Bank Jump Shot,NYK,BKN,-33,125,1628373,454,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,0021900688,20200126,3,1,14
C. LeVert,13,2,False,Floating Jump shot,NYK,BKN,72,109,1627747,456,8-16 ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900688,20200126,3,1,1
F. Ntilikina,22,2,False,Jump Shot,NYK,BKN,144,176,1628373,458,16-24 ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,0,52
D. Dotson,1,2,True,Running Layup Shot,NYK,BKN,-14,12,1628422,462,Less Than 8 ft.,Center(C),20200126,NYK,BKN,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,0,37
C. LeVert,25,3,False,Pullup Jump shot,NYK,BKN,40,248,1627747,464,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021900688,20200126,3,0,29
D. Dotson,23,3,False,Jump Shot,NYK,BKN,-230,26,1628422,468,24+ ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,3,0,6
R. Kurucs,24,3,False,Jump Shot,NYK,BKN,-24,247,1629066,479,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,11,47
M. Robinson,1,2,True,Alley Oop Dunk Shot,NYK,BKN,3,11,1629011,482,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,11,35
G. Temple,22,2,False,Jump Shot,NYK,BKN,199,103,202066,488,16-24 ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,11,10
J. Randle,1,2,True,Driving Dunk Shot,NYK,BKN,-14,2,203944,492,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,10,54
J. Harris,0,2,True,Driving Layup Shot,NYK,BKN,1,4,203925,493,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,10,39
J. Randle,10,2,True,Turnaround Fadeaway shot,NYK,BKN,-38,95,203944,496,8-16 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0021900688,20200126,4,10,19
C. LeVert,0,2,True,Driving Layup Shot,NYK,BKN,0,6,1627747,497,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,10,8
M. Morris Sr.,15,2,True,Turnaround Jump Shot,NYK,BKN,8,155,202694,506,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,9,36
C. LeVert,10,2,False,Driving Floating Jump Shot,NYK,BKN,13,103,1627747,508,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0021900688,20200126,4,9,23
F. Ntilikina,1,2,False,Driving Layup Shot,NYK,BKN,-16,7,1628373,516,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,9,10
J. Allen,5,2,False,Layup Shot,NYK,BKN,1,51,1628386,518,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,8,59
J. Allen,1,2,True,Putback Layup Shot,NYK,BKN,6,13,1628386,520,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0021900688,20200126,4,8,58
M. Morris Sr.,13,2,True,Jump Shot,NYK,BKN,85,109,202694,528,8-16 ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,8,44
J. Harris,24,3,False,Jump Shot,NYK,BKN,-30,248,203925,548,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,7,37
F. Ntilikina,22,2,True,Jump Shot,NYK,BKN,14,222,1628373,550,16-24 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,7,17
R. Bullock,2,2,False,Running Layup Shot,NYK,BKN,-3,21,203493,551,Less Than 8 ft.,Center(C),20200126,NYK,BKN,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,7,57
J. Randle,25,3,False,Jump Shot,NYK,BKN,211,144,203944,560,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,6,34
S. Dinwiddie,1,2,True,Driving Layup Shot,NYK,BKN,3,13,203915,562,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,6,22
T. Gibson,18,2,True,Jump Shot,NYK,BKN,43,179,201959,563,16-24 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,6,13
T. Gibson,10,2,False,Jump Shot,NYK,BKN,16,107,201959,572,8-16 ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,5,40
J. Randle,0,2,True,Tip Layup Shot,NYK,BKN,0,-6,203944,574,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0021900688,20200126,4,5,38
G. Temple,28,3,True,Jump Shot,NYK,BKN,139,247,202066,575,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,5,19
M. Morris Sr.,7,2,False,Turnaround Hook Shot,NYK,BKN,-30,73,202694,577,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,5,2
M. Morris Sr.,26,3,False,Jump Shot,NYK,BKN,-153,212,202694,580,24+ ft.,Left Side Center(LC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,4,54
J. Harris,1,2,False,Driving Layup Shot,NYK,BKN,-9,8,203925,582,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,4,46
R. Bullock,9,2,False,Driving Layup Shot,NYK,BKN,-74,65,203493,584,8-16 ft.,Left Side(L),20200126,NYK,BKN,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,4,26
G. Temple,22,3,False,Jump Shot,NYK,BKN,-228,-13,202066,586,24+ ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,4,20
S. Dinwiddie,2,2,False,Running Layup Shot,NYK,BKN,2,24,203915,590,Less Than 8 ft.,Center(C),20200126,NYK,BKN,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,3,52
G. Temple,22,3,False,Jump Shot,NYK,BKN,-228,-17,202066,593,24+ ft.,Left Side(L),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,3,47
J. Randle,14,2,True,Turnaround Fadeaway shot,NYK,BKN,-109,89,203944,598,8-16 ft.,Left Side(L),20200126,NYK,BKN,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0021900688,20200126,4,3,27
M. Robinson,1,2,True,Dunk Shot,NYK,BKN,3,13,1629011,603,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,2,51
J. Randle,8,2,False,Hook Shot,NYK,BKN,-55,67,203944,623,8-16 ft.,Left Side(L),20200126,NYK,BKN,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,2,16
M. Robinson,1,2,True,Putback Dunk Shot,NYK,BKN,3,13,1629011,625,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0021900688,20200126,4,2,14
T. Luwawu-Cabarrot,25,3,False,Jump Shot,NYK,BKN,159,194,1627789,626,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,1,58
T. Luwawu-Cabarrot,24,3,True,Jump Shot,NYK,BKN,73,239,1627789,628,24+ ft.,Center(C),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,1,49
E. Payton,1,2,False,Driving Reverse Layup Shot,NYK,BKN,-13,15,203901,630,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,1,25
M. Robinson,0,2,True,Tip Dunk Shot,NYK,BKN,0,-6,1629011,632,Less Than 8 ft.,Center(C),20200126,NYK,BKN,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0021900688,20200126,4,1,24
F. Ntilikina,23,3,False,Jump Shot,NYK,BKN,230,34,1628373,646,24+ ft.,Right Side(R),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,0,56
T. Pinson,25,3,False,Jump Shot,NYK,BKN,168,198,1629033,648,24+ ft.,Right Side Center(RC),20200126,NYK,BKN,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900688,20200126,4,0,41
S. Milton,8,2,True,Fadeaway Jump Shot,PHI,GSW,25,85,1629003,9,8-16 ft.,Center(C),20200128,PHI,GSW,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0021900702,20200128,1,11,1
G. Robinson III,0,2,True,Alley Oop Dunk Shot,PHI,GSW,0,1,203922,10,Less Than 8 ft.,Center(C),20200128,PHI,GSW,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0021900702,20200128,1,10,50
T. Harris,25,3,False,Jump Shot,PHI,GSW,14,258,202699,12,24+ ft.,Center(C),20200128,PHI,GSW,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900702,20200128,1,10,23
D. Lee,24,3,False,Jump Shot,PHI,GSW,-239,-24,1627814,14,24+ ft.,Left Side(L),20200128,PHI,GSW,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900702,20200128,1,10,14
T. Harris,1,2,True,Running Layup Shot,PHI,GSW,-4,16,202699,16,Less Than 8 ft.,Center(C),20200128,PHI,GSW,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021900702,20200128,1,10,6
G. Robinson III,1,2,True,Reverse Layup Shot,PHI,GSW,-12,4,203922,17,Less Than 8 ft.,Center(C),20200128,PHI,GSW,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0021900702,20200128,1,9,57
