player_id,game_id,pos,fgm,fga,pts,oreb,dreb,stl,blk
1629629,21900867,Forward,5,10,14,1,2,2,1
1629631,21900867,Forward,0,8,2,3,8,0,0
201567,21900890,Forward,6,9,20,2,10,1,0
203200,21900890,Forward,1,3,2,0,3,3,0
203926,21900890,Forward,3,6,9,0,1,0,0
203933,21900890,Forward,14,20,30,1,2,1,0
203960,21900890,Forward,0,0,0,0,1,0,0
1626204,21900890,Forward,1,4,5,0,1,3,0
1626224,21900890,Forward,3,6,8,0,1,0,0
1627734,21900890,Forward,8,13,18,3,10,2,1
202722,21900901,Forward,9,14,29,1,3,0,1
203952,21900901,Forward,9,19,27,1,5,2,2
1627733,21900901,Forward,4,12,8,6,4,0,0
1627737,21900901,Forward,6,8,12,2,11,0,2
1629021,21900901,Forward,0,0,0,0,1,0,0
1629060,21900901,Forward,4,8,15,1,7,0,0
1629308,21900901,Forward,1,6,2,2,3,2,1
1629672,21900901,Forward,7,14,17,5,2,0,0
200794,21900913,Forward,6,9,18,7,2,0,0
203486,21900913,Forward,7,8,16,5,4,0,0
203924,21900913,Forward,1,4,3,1,3,0,1
203952,21900913,Forward,9,16,22,1,4,1,1
1627733,21900913,Forward,5,9,14,1,4,0,0
1627737,21900913,Forward,7,12,16,1,4,2,1
1629008,21900913,Forward,1,6,3,1,1,0,0
1629308,21900913,Forward,3,4,8,0,5,0,1
1629672,21900913,Forward,8,13,22,1,4,1,0
201959,21900921,Forward,1,2,2,0,1,0,0
202711,21900921,Forward,7,15,23,0,4,0,1
203090,21900921,Forward,1,4,2,0,2,1,0
203944,21900921,Forward,12,21,32,4,7,0,0
204060,21900921,Forward,3,4,8,0,5,1,0
1626171,21900921,Forward,8,15,21,1,3,1,0
1626220,21900921,Forward,1,8,3,0,4,0,0
1627777,21900921,Forward,1,2,3,0,1,0,0
1628995,21900921,Forward,1,5,2,1,4,0,1
1629628,21900921,Forward,5,12,14,1,3,1,0
201959,21900969,Forward,4,6,9,0,3,2,3
203090,21900969,Forward,6,13,14,1,5,1,0
203944,21900969,Forward,13,22,33,0,11,1,1
1626171,21900969,Forward,3,7,7,0,2,0,1
1628381,21900969,Forward,9,20,22,4,11,2,1
1628981,21900969,Forward,1,3,2,1,1,0,0
1628995,21900969,Forward,3,7,12,0,3,2,0
1629628,21900969,Forward,9,14,26,0,5,2,1
1629629,21900969,Forward,5,13,11,0,6,2,1
1629631,21900969,Forward,5,12,15,2,4,0,0
202324,21901231,Forward,1,3,2,2,6,3,0
204060,21901231,Forward,4,7,13,1,2,2,0
1626220,21901231,Forward,5,11,12,0,9,2,0
1627742,21901231,Forward,7,20,23,1,7,0,1
1627777,21901231,Forward,0,6,0,2,0,0,0
1629627,21901231,Forward,6,8,13,0,0,0,0
1629740,21901231,Forward,0,1,0,0,0,3,0
2544,21901232,Forward,6,19,16,2,9,1,1
201149,21901232,Forward,0,0,1,2,2,0,1
202331,21901232,Forward,11,17,30,0,5,3,0
202335,21901232,Forward,2,2,5,0,4,0,0
202694,21901232,Forward,0,4,0,0,3,0,0
202695,21901232,Forward,7,16,28,0,3,2,2
203076,21901232,Forward,8,19,34,2,6,0,0
203210,21901232,Forward,3,6,8,0,4,0,1
1628398,21901232,Forward,4,8,16,0,7,0,1
202498,21901233,Forward,2,4,6,0,2,0,0
203516,21901233,Forward,2,2,8,0,3,1,0
203932,21901233,Forward,2,5,10,0,11,0,0
1626147,21901233,Forward,0,2,0,1,2,0,1
1628371,21901233,Forward,6,7,16,1,5,1,0
1629066,21901233,Forward,2,4,7,1,5,0,0
1629109,21901233,Forward,1,2,3,0,0,0,0
203967,21901235,Forward,4,6,16,0,6,1,0
1626163,21901235,Forward,1,4,2,0,2,0,0
1628969,21901235,Forward,4,8,13,0,3,1,0
1629021,21901235,Forward,1,3,2,1,2,0,0
1629060,21901235,Forward,8,15,21,3,5,1,0
1629140,21901235,Forward,0,0,1,1,1,0,1
1629661,21901235,Forward,5,8,12,1,2,1,0
2544,21901243,Forward,7,15,20,1,9,0,1
201586,21901243,Forward,2,6,4,1,3,0,2
